314							300.062714
315							300.062714
316							300.062714
317							300.062714
318							300.062714
319							300.062714
320							300.062714
321							300.062714
322							300.062714
323							300.062714
324							300.062714
325							300.062714
326							300.062714
327							300.062714
328							300.062714
329							300.062714
330							300.062714
331							300.062714
332							300.062714
333							300.062714
334							300.062714
335							300.062714
336							300.062714
337							300.062714
338							300.062714
339							300.062714
340							300.062714
341							300.062714
342							300.062714
343							300.062714
344							300.062714
345							300.062714
346							300.062714
347							300.062714
348							300.062714
349							300.062714
350							300.062714
351							300.062714
352							300.062714
353							300.062714
354							300.062714
355							300.062714
356							300.062714
357							300.062714
358							300.062714
359							300.062714
360							300.062714
361							300.062714
362							300.062714
363							300.062714
364							300.062714
365							300.062714
366							300.062714
367							300.062714
368							300.062714
369							300.062714
370							300.062714
371							300.062714
372							300.062714
373							300.062714
374							300.062714
375							300.062714
376							300.062714
377							300.062714
378							300.062714
379							300.062714
380							300.062714
381							300.062714
382							300.062714
383							300.062714
384							300.062714
385							300.062714
386							300.062714
387							300.062714
388							300.062714
389							300.062714
390							300.062714
391							300.062714
392							300.062714
393							300.062714
394							300.062714
395							300.062714
396							300.062714
397							300.062714
398							300.062714
399							300.062714
400							300.062714
401							300.062714
402							300.062714
403							300.062714
404							300.062714
405							300.062714
406							300.062714
407							300.062714
408							300.062714
409							300.062714
410							300.062714
411							300.062714
412							300.062714
413							300.062714
414							300.062714
415							300.062714
416							300.062714
417							300.062714
418							300.062714
419							300.062714
420							300.062714
421							300.062714
422							300.062714
423							300.062714
424							300.062714
425							300.062714
426							300.062714
427							300.062714
428							300.062714
429							300.062714
430							300.062714
431							300.062714
432							300.062714
433							300.062714
434							300.062714
435							300.062714
436							300.062714
437							300.062714
438							300.062714
439							300.062714
440							300.062714
441							300.062714
442							300.062714
443							300.062714
444							300.062714
445							300.062714
446							300.062714
447							300.062714
448							300.062714
449							300.062714
450							300.062714
451							300.062714
452							300.062714
453							300.062714
454							300.062714
455							300.062714
456							300.062714
457							300.062714
458							300.062714
459							300.062714
460							300.062714
461							300.062714
462							300.062714
463							300.062714
464							300.062714
465							300.062714
466							300.062714
467							300.062714
468							300.062714
469							300.062714
470							300.062714
471							300.062714
472							300.062714
473							300.062714
474							300.062714
475							300.062714
476							300.062714
477							300.062714
478							300.062714
479							300.062714
480							300.062714
481							300.062714
482							300.062714
483							300.062714
484							300.062714
485							300.062714
486							300.062714
487							300.062714
488							300.062714
500							300.062714
600							300.062714
700							300.062714
800							300.062714
900							300.062714
1000							300.062714
1100							300.062714
1200							300.062714
1300							300.062714
1320							300.062714
1330							300.062714
1335							300.062714
1336							300.062714
1336.19989						156.85614
1336.399902						81.9957199
1336.599915						42.8628311
1336.799927						22.4063473
1336.999939						11.7128201
1337.199951						6.12282705
1337.399963						3.20068312
1337.599976						1.67314517
1337.799988						0.874630928
1338							0.00246014493
1339							0.00245208596
1340							0.0024440866
1341							0.00243614498
1342							0.00242826133
1343							0.00242043473
1344							0.00241266494
1345							0.00240495079
1346							0.00239729183
1347							0.00238968898
1348							0.00238213944
1349							0.00237464393
1350							0.00236720149
1351							0.00235981192
1352							0.00235247449
1353							0.00234518852
1354							0.00233795424
1355							0.00233077048
1356							0.00232363702
1357							0.00231655291
1358							0.00230951793
1359							0.00230253185
1360							0.00229559373
1361							0.00228870357
1362							0.00228186115
1363							0.00227506482
1364							0.00226831599
1365							0.00226161233
1366							0.00225495431
1367							0.00224834145
1368							0.00224177307
1369							0.00223524892
1370							0.00222876878
1371							0.00222233217
1372							0.00221593888
1373							0.00220958726
1374							0.00220327848
1375							0.00219701137
1376							0.00219078572
1377							0.0021846008
1378							0.0021784571
1379							0.00217235298
1380							0.00216628984
1381							0.00216026534
1382							0.0021542802
1383							0.00214833394
1384							0.00214242609
1385							0.00213655643
1386							0.00213072449
1387							0.0021249298
1388							0.00211917236
1389							0.00211345195
1390							0.00210776785
1391							0.00210211962
1392							0.00209650747
1393							0.00209093024
1394							0.00208538864
1395							0.00207988149
1396							0.00207440904
1397							0.00206897128
1398							0.00206356705
1399							0.00205819635
1400							0.00205285917
1401							0.00204755482
1402							0.0020422833
1403							0.00203704415
1404							0.00203183712
1405							0.00202666223
1406							0.00202151923
1407							0.0020164072
1408							0.00201132614
1409							0.00200627581
1410							0.00200125645
1411							0.00199626712
1412							0.00199130806
1413							0.0019863788
1414							0.00198147912
1415							0.00197660807
1416							0.00197176635
1417							0.00196695374
1418							0.00196216954
1419							0.00195741351
1420							0.00195268542
1421							0.0019479855
1422							0.00194331305
1423							0.00193866796
1424							0.00193405012
1425							0.00192945905
1426							0.00192489475
1427							0.00192035688
1428							0.00191584521
1429							0.00191135961
1430							0.00190689997
1431							0.00190246606
1432							0.00189805729
1433							0.00189367391
1434							0.00188931532
1435							0.00188498152
1436							0.00188067264
1437							0.00187638798
1438							0.00187212776
1439							0.00186789152
1440							0.00186367892
1441							0.00185948994
1442							0.00185532437
1443							0.00185118208
1444							0.00184706307
1445							0.00184296654
1446							0.00183889305
1447							0.00183484203

